Brand,Laptop_Type,Launch_Year,CPU_Brand,CPU_Model,CPU_Cores,GPU_Type,GPU_VRAM,GPU_Model,Screen_Size,Resolution,Refresh_Rate,RAM,Storage,Storage_Type,Weight,OS,Price
Samsung,Ultrabook,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.23,Windows,171990
Samsung,Ultrabook,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,16,2880x1800,120,16,512,SSD,1.56,Windows,149990
Samsung,Ultrabook,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,16,2880x1800,120,32,1024,SSD,1.56,Windows,181990
Samsung,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,16,2880x1800,120,16,512,SSD,1.56,Windows,163990
Samsung,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,16,2880x1800,120,32,1024,SSD,1.56,Windows,195990
Samsung,Ultrabook,2024,Intel,Intel Core 5 120U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.55,Windows,79990
Samsung,Ultrabook,2024,Intel,Intel Core 7 150U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.55,Windows,89990
Samsung,Ultrabook,2024,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,6,512,SSD,1.55,Windows,67990
Samsung,Ultrabook,2024,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.55,Windows,73990
Samsung,Ultrabook,2024,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.55,Windows,83990
Samsung,2-in-1 Convertible,2024,Intel,Intel Core 7 150U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.46,Windows,122990
Samsung,Ultrabook,2024,Qualcomm,Snapdragon X X1-26-100,8,Integrated,Shared,Qualcomm Adreno,15,1920x1080,60,16,512,SSD,1.4,Windows,76990
Samsung,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,2880x1800,120,16,512,SSD,1.23,Windows,160090
Samsung,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,16,2880x1800,120,16,512,SSD,1.56,Windows,172490
Samsung,Ultrabook,2024,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,16,2880x1800,120,16,512,SSD,1.56,Windows,130890
Samsung,Ultrabook,2024,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,16,2880x1800,120,14,512,SSD,1.56,Windows,151790
Samsung,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,16,2880x1800,120,32,1024,SSD,1.56,Windows,164990
Samsung,2-in-1 Convertible,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,16,2880x1800,120,16,1024,SSD,1.66,Windows,206990
Samsung,Ultrabook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.58,Windows,57690
Samsung,Ultrabook,2023,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.58,Windows,69690
Samsung,2-in-1 Convertible,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,13,1920x1080,60,16,512,SSD,1.16,Windows,96790
Samsung,Ultrabook,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,14,2880x1800,120,16,512,SSD,1.17,Windows,126990
Samsung,Ultrabook,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,14,2880x1800,120,16,1024,SSD,1.17,Windows,140990
Samsung,Ultrabook,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,16,2880x1800,120,16,512,SSD,1.56,Windows,135990
Samsung,Ultrabook,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,16,2880x1800,120,16,1024,SSD,1.56,Windows,149990
Samsung,2-in-1 Convertible,2023,Intel,Intel Core i5 1340P,12,Integrated,Shared,Intel Iris Xe,16,2880x1800,120,16,512,SSD,1.66,Windows,140990
Samsung,2-in-1 Convertible,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,16,2880x1800,120,16,512,SSD,1.66,Windows,147990
Samsung,2-in-1 Convertible,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,16,2880x1800,120,16,1024,SSD,1.66,Windows,162990
Samsung,Ultrabook,2026,Intel,Intel Core Ultra 7 355,8,Integrated,Shared,Intel Arc,16,1920x1200,120,16,512,SSD,1.85,Windows,117990
Samsung,Ultrabook,2026,Intel,Intel Core Ultra 7 355,8,Integrated,Shared,Intel Arc,16,1920x1200,120,16,1024,SSD,1.85,Windows,136990
Samsung,Ultrabook,2026,Intel,Intel Core Ultra 7 356H,16,Integrated,Shared,Intel Arc,14,2880x1800,120,16,512,SSD,1.24,Windows,178990
Samsung,Ultrabook,2026,Intel,Intel Core Ultra 7 356H,16,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.24,Windows,184990
Samsung,Ultrabook,2026,Intel,Intel Core Ultra 7 356H,16,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.24,Windows,204990
Samsung,Ultrabook,2026,Intel,Intel Core Ultra X7 358H,16,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.24,Windows,214990
Samsung,Creator,2026,Intel,Intel Core Ultra 7 356H,16,Dedicated,8,RTX 5070,16,2880x1800,120,32,1024,SSD,1.79,Windows,310990
Samsung,Creator,2026,Intel,Intel Core Ultra X7 358H,16,Dedicated,8,RTX 5070,16,2880x1800,120,32,1024,SSD,1.79,Windows,242990
MSI,Gaming,2025,Intel,Intel Core Ultra 9 285HX,24,Dedicated,24,RTX 5090,18,3840x2400,120,64,6144,SSD,3.6,Windows,587990
MSI,Gaming,2025,Intel,Intel Core Ultra 9 285HX,24,Dedicated,24,RTX 5090,18,3840x2400,120,64,4092,SSD,3.6,Windows,499990
MSI,Gaming,2025,Intel,Intel Core Ultra 9 285HX,24,Dedicated,16,RTX 5080,18,3840x2400,120,64,4092,SSD,3.6,Windows,481990
MSI,Gaming,2024,Intel,Intel Core i9 14900HX,24,Dedicated,12,RTX 4080,18,2560x1600,240,32,2048,SSD,3.1,Windows,339990
MSI,Gaming,2025,AMD,AMD Ryzen 9 9955HX,16,Dedicated,12,RTX 5070 Ti,18,2560x1600,240,32,2048,SSD,3.6,Windows,269990
MSI,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,16,RTX 5080,16,2560x1600,240,32,1024,SSD,2.7,Windows,299990
MSI,Gaming,2023,Intel,Intel Core i7 13700HX,16,Dedicated,8,RTX 4070,16,2560x1600,240,16,1024,SSD,2.67,Windows,182990
MSI,Gaming,2023,Intel,Intel Core i7 13700HX,16,Dedicated,8,RTX 4070,16,2560x1600,240,32,1024,SSD,2.7,Windows,197990
MSI,Gaming,2023,Intel,Intel Core i9 13980HX,24,Dedicated,12,RTX 4080,16,2560x1600,240,32,1024,SSD,2.67,Windows,273990
MSI,Gaming,2025,AMD,AMD Ryzen 9 9955HX,16,Dedicated,16,RTX 5080,18,2560x1600,240,32,2048,SSD,3.6,Windows,339990
MSI,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,12,RTX 5070 Ti,16,2560x1600,240,16,1024,SSD,2.7,Windows,197999
MSI,Gaming,2023,Intel,Intel Core i9 13980HX,24,Dedicated,16,RTX 4090,17,2560x1600,240,32,2048,SSD,3,Windows,328990
MSI,Gaming,2023,Intel,Intel Core i7 13700H,14,Dedicated,8,RTX 4060,16,2560x1600,240,32,1024,SSD,1.99,Windows,219990
MSI,Gaming,2023,Intel,Intel Core i7 13700H,14,Dedicated,8,RTX 4070,16,2560x1600,240,32,1024,SSD,1.99,Windows,227990
MSI,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,8,RTX 4060,16,2560x1600,240,32,1024,SSD,1.99,Windows,199990
MSI,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,8,RTX 4060,14,1920x1200,165,16,1024,SSD,1.7,Windows,192990
MSI,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,8,RTX 4060,15,2560x1440,240,16,1024,SSD,2.1,Windows,170990
MSI,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,8,RTX 4070,14,2880x1800,120,32,1024,SSD,1.7,Windows,229990
MSI,Gaming,2023,Intel,Intel Core i7 13700H,14,Dedicated,8,RTX 4070,17,2560x1440,240,16,2048,SSD,2.8,Windows,282990
MSI,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,6,RTX 4050,15,1920x1080,144,16,1024,SSD,2.1,Windows,132990
MSI,Gaming,2024,Intel,Intel Core Ultra 9 185H,16,Dedicated,8,RTX 4070,16,2560x1600,240,32,2048,SSD,1.99,Windows,249990
MSI,Gaming,2024,AMD,AMD Ryzen AI 9 365,10,Dedicated,8,RTX 4070,16,2560x1600,240,32,1024,SSD,2.1,Windows,220990
MSI,Gaming,2024,Intel,Intel Core Ultra 9 185H,16,Dedicated,12,RTX 4080,18,3840x2400,120,32,2048,SSD,2.89,Windows,349990
MSI,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5070,16,2560x1600,240,16,1024,SSD,2.5,Windows,189990
MSI,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5060,16,2560x1600,240,16,1024,SSD,2.5,Windows,184990
MSI,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5070,16,2560x1600,240,16,1024,SSD,2.5,Windows,205990
MSI,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5060,16,2560x1600,240,16,1024,SSD,2.5,Windows,179990
MSI,Gaming,2025,AMD,AMD Ryzen 9 8940HX,16,Dedicated,8,RTX 5070,16,2560x1600,240,16,1024,SSD,2.5,Windows,175990
MSI,Gaming,2025,AMD,AMD Ryzen 9 8940HX,16,Dedicated,8,RTX 5070,17,2560x1600,240,16,1024,SSD,2.8,Windows,179990
MSI,Gaming,2025,AMD,AMD Ryzen 9 8940HX,16,Dedicated,8,RTX 5060,16,2560x1600,240,16,1024,SSD,2.5,Windows,159990
MSI,Gaming,2024,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 4070,16,2560x1600,240,32,1024,SSD,2.5,Windows,175990
MSI,Gaming,2023,Intel,Intel Core i7 13700H,14,Dedicated,8,RTX 4070,17,2560x1440,240,16,1024,SSD,2.7,Windows,154990
MSI,Gaming,2023,Intel,Intel Core i7 13700H,14,Dedicated,8,RTX 4060,15,1920x1080,360,16,1024,SSD,2.3,Windows,154990
MSI,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,8,RTX 4060,16,2560x1600,240,16,1024,SSD,2.5,Windows,149990
MSI,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,8,RTX 4070,17,2560x1600,240,16,1024,SSD,2.8,Windows,174990
MSI,Gaming,2024,Intel,Intel Core Ultra 9 185H,16,Dedicated,8,RTX 4070,16,2560x1600,240,32,1024,SSD,2.5,Windows,184990
MSI,Gaming,2024,Intel,Intel Core Ultra 9 185H,16,Dedicated,8,RTX 4070,17,2560x1600,240,32,1024,SSD,2.8,Windows,189990
MSI,Gaming,2025,Intel,Intel Core i9 14900HX,24,Dedicated,8,RTX 5060,15,2560x1440,165,16,1024,SSD,2.4,Windows,142990
MSI,Gaming,2025,Intel,Intel Core i7 14650HX,16,Dedicated,8,RTX 5060,15,2560x1440,165,16,1024,SSD,2.4,Windows,140500
MSI,Gaming,2023,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 3050,15,1920x1080,144,16,1024,SSD,2.25,Windows,80990
MSI,Gaming,2024,AMD,AMD Ryzen 7 8845HS,8,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.25,Windows,104990
MSI,Gaming,2025,Intel,Intel Core i5 14450HX,10,Dedicated,8,RTX 5050,15,1920x1080,144,16,512,SSD,2.4,Windows,102990
MSI,Gaming,2024,AMD,AMD Ryzen 7 8840H,8,Dedicated,6,RTX 4050,15,1920x1080,144,15,512,SSD,2.25,Windows,107990
MSI,Gaming,2025,Intel,Intel Core i7 14650HX,16,Dedicated,8,RTX 5050,15,2560x1440,165,16,512,SSD,2.4,Windows,114990
MSI,Gaming,2024,AMD,AMD Ryzen 9 8945HS,8,Dedicated,6,RTX 4050,17,1920x1080,144,16,1024,SSD,2.6,Windows,114000
MSI,Gaming,2024,Intel,Intel Core i7 13620H,14,Dedicated,6,RTX 4050,15,1920x1080,144,16,1024,SSD,2.25,Windows,102990
MSI,Gaming,2024,Intel,Intel Core i7 14700HX,20,Dedicated,6,RTX 4050,16,1920x1200,144,16,1024,SSD,2.3,Windows,124990
MSI,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,8,RTX 4060,15,1920x1200,144,16,1024,SSD,1.9,Windows,104990
MSI,Gaming,2024,Intel,Intel Core Ultra 5 125H,14,Dedicated,6,RTX 4050,15,1920x1080,144,16,1024,SSD,1.9,Windows,99990
MSI,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,6,RTX 4050,15,1920x1080,144,16,1024,SSD,1.9,Windows,107990
MSI,Gaming,2023,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 2050,14,1920x1200,144,8,512,SSD,1.6,Windows,57990
MSI,Gaming,2025,Intel,Intel Core 7 240H,10,Dedicated,8,RTX 5060,15,1920x1080,144,16,1024,SSD,2.1,Windows,122990
MSI,Gaming,2025,Intel,Intel Core 5 210H,8,Dedicated,8,RTX 5050,15,1920x1080,144,16,512,SSD,2.1,Windows,99990
MSI,Gaming,2024,Intel,Intel Core i7 13620H,14,Dedicated,8,RTX 4060,15,1920x1080,144,16,512,SSD,1.98,Windows,106990
MSI,Gaming,2023,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 3050,15,1920x1080,144,16,512,SSD,1.86,Windows,72490
MSI,Gaming,2023,Intel,Intel Core i7 13620H,14,Dedicated,4,RTX 3050,15,1920x1080,144,16,512,SSD,1.86,Windows,78990
MSI,Gaming,2023,AMD,AMD Ryzen 5 7535HS,6,Dedicated,4,RTX 2050,15,1920x1080,144,16,512,SSD,1.86,Windows,62990
MSI,Gaming,2023,AMD,AMD Ryzen 7 7735HS,8,Dedicated,4,RTX 3050,15,1920x1080,144,16,1024,SSD,1.86,Windows,67500
MSI,Creator,2024,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 4070,17,2560x1600,165,32,2048,SSD,2.49,Windows,304990
MSI,Creator,2023,Intel,Intel Core i7 13700H,14,Dedicated,6,RTX A1000,16,2560x1600,60,16,1024,SSD,2.29,Windows,178990
MSI,Creator,2023,Intel,Intel Core i7 13700H,14,Dedicated,8,RTX 2000 Ada,16,2560x1600,60,32,1024,SSD,2.29,Windows,265990
MSI,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,1920x1200,144,16,1024,SSD,1.7,Windows,91990
MSI,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,6,RTX 4050,16,2560x1600,60,32,1024,SSD,1.6,Windows,145990
MSI,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,8,RTX 4060,16,2560x1600,60,32,1024,SSD,1.6,Windows,154990
MSI,Notebook,2023,Intel,Intel Core i7 13700H,14,Dedicated,4,RTX 2050,16,2560x1600,165,16,1024,SSD,2.1,Windows,136990
MSI,Ultrabook,2024,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,13,2880x1800,60,16,1024,SSD,0.99,Windows,91990
MSI,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,13,2880x1800,60,16,1024,SSD,0.99,Windows,104990
MSI,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,16,2560x1600,60,16,1024,SSD,1.5,Windows,109990
MSI,Ultrabook,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,13,1920x1200,60,16,1024,SSD,0.99,Windows,81990
MSI,Notebook,2023,Intel,Intel Core i7 13700H,14,Dedicated,6,RTX 4050,16,2560x1600,165,16,1024,SSD,2.1,Windows,164990
MSI,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,13,1920x1200,60,32,1024,SSD,1.35,Windows,149990
MSI,2-in-1 Convertible,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,13,1920x1200,60,32,1024,SSD,1.39,Windows,136990
MSI,2-in-1 Convertible,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,13,1920x1200,60,16,1024,SSD,1.35,Windows,134990
MSI,2-in-1 Convertible,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,14,2560x1600,60,16,1024,SSD,1.6,Windows,132990
MSI,2-in-1 Convertible,2024,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,13,1920x1200,60,16,1024,SSD,1.39,Windows,123990
MSI,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,8,512,SSD,1.7,Windows,49900
MSI,Notebook,2023,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,14,1920x1080,60,16,512,SSD,1.4,Windows,52990
MSI,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.6,Windows,63990
MSI,Notebook,2023,Intel,Intel Core i9 13900H,14,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,1024,SSD,1.6,Windows,78990
MSI,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.7,Windows,64990
MSI,Notebook,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,15,1920x1080,60,16,1024,SSD,1.9,Windows,75990
MSI,Notebook,2023,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,8,512,SSD,1.7,Windows,60990
MSI,Notebook,2023,Intel,Intel Core i7 13700H,14,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,1024,SSD,1.9,Windows,72990
MSI,Notebook,2023,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.4,Windows,52990
MSI,Notebook,2023,AMD,AMD Ryzen 5 7530U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1.75,Windows,42999
MSI,Notebook,2023,AMD,AMD Ryzen 5 7530U,6,Integrated,Shared,AMD Radeon,14,1920x1080,60,8,512,SSD,1.4,Windows,46990
MSI,Notebook,2023,AMD,AMD Ryzen 5 7530U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.75,Windows,47999
MSI,Notebook,2023,Intel,Intel Core i3 1315U,6,Integrated,Shared,Intel UHD,15,1920x1080,60,8,512,SSD,1.7,Windows,39999
MSI,Notebook,2023,AMD,AMD Ryzen 5 7430U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.75,Windows,45990
MSI,Notebook,2023,Intel,Intel Core i3 1315U,6,Integrated,Shared,Intel UHD,14,1920x1080,60,8,512,SSD,1.4,Windows,44990
MSI,Notebook,2023,Intel,Intel Core i3 1315U,6,Integrated,Shared,Intel UHD,14,1920x1080,60,16,512,SSD,1.4,Windows,44990
MSI,Notebook,2024,AMD,AMD Ryzen 5 7530U,6,Integrated,Shared,AMD Radeon,14,1920x1080,60,16,512,SSD,1.4,Windows,44990
MSI,Notebook,2023,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.9,Windows,57990
MSI,Notebook,2023,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.6,Windows,63900
MSI,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,8,512,SSD,1.4,Windows,55480
MSI,Business,2025,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,15,1920x1080,144,16,512,SSD,1.9,Windows,63990
MSI,Business,2025,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,15,1920x1080,144,16,1024,SSD,1.9,Windows,74990
MSI,Business,2025,Intel,Intel Core Ultra 5 125H,14,Dedicated,6,RTX 3050,15,1920x1080,144,16,1024,SSD,1.9,Windows,87990
MSI,Business,2025,Intel,Intel Core Ultra 7 155H,16,Dedicated,6,RTX 4050,15,1920x1080,144,16,1024,SSD,1.9,Windows,100990
MSI,Business,2025,AMD,AMD Ryzen 7 260,8,Integrated,Shared,AMD Radeon 760M,15,1920x1080,144,16,1024,SSD,1.9,Windows,79990
MSI,Business,2025,AMD,AMD Ryzen 7 350,8,Integrated,Shared,AMD Radeon 860M,15,1920x1080,144,16,1024,SSD,1.9,Windows,99990
MSI,Business,2025,AMD,AMD Ryzen 7 350,8,Dedicated,8,RTX 5050,15,1920x1080,144,16,1024,SSD,1.9,Windows,124990
Acer,Gaming,2024,Intel,Intel Core i7 14700HX,20,Dedicated,6,RTX 4050,16,1920x1200,165,16,1024,SSD,2.8,Windows,117990
Acer,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5060,16,2560x1600,240,16,1024,SSD,2.3,Windows,168960
Acer,Gaming,2024,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 4060,16,2560x1600,165,16,1024,SSD,2.8,Windows,138590
Acer,Gaming,2024,Intel,Intel Core i9 14900HX,24,Dedicated,8,RTX 4070,16,2560x1600,165,16,1024,SSD,2.8,Windows,196990
Acer,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5050,16,2560x1600,240,16,1024,SSD,2.3,Windows,154999
Acer,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5070,16,2560x1600,240,16,1024,SSD,2.3,Windows,179990
Acer,Gaming,2023,Intel,Intel Core i7 13700HX,20,Dedicated,8,RTX 4060,16,2560x1600,165,16,1024,SSD,2.6,Windows,149999
Acer,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,6,RTX 4050,14,1920x1200,120,16,1024,SSD,1.9,Windows,126990
Acer,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5070,16,2560x1600,240,16,1024,SSD,2.3,Windows,220990
Acer,Gaming,2023,Intel,Intel Core i5 13500HX,14,Dedicated,6,RTX 4050,16,1920x1200,165,16,1024,SSD,2.6,Windows,85990
Acer,Gaming,2023,Intel,Intel Core i7 13700HX,20,Dedicated,6,RTX 4050,16,1920x1200,165,16,1024,SSD,2.6,Windows,94990
Acer,Gaming,2024,Intel,Intel Core i9 14900HX,24,Dedicated,12,RTX 4080,16,2560x1600,165,16,1024,SSD,2.65,Windows,248000
Acer,Gaming,2024,Intel,Intel Core i9 14900HX,24,Dedicated,8,RTX 4070,16,2560x1600,165,16,1024,SSD,2.65,Windows,193999
Acer,Gaming,2024,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 4070,16,2560x1600,240,16,1024,SSD,2.65,Windows,171990
Acer,Gaming,2023,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 3050,16,1920x1200,165,16,512,SSD,1.95,Windows,62990
Acer,Gaming,2025,Intel,Intel Core i5 13420H,8,Dedicated,8,RTX 5050,15,1920x1080,165,16,512,SSD,2.1,Windows,87990
Acer,Gaming,2023,AMD,AMD Ryzen 5 6600H,6,Dedicated,6,RTX 3050,15,1920x1080,165,16,512,SSD,2.1,Windows,69990
Acer,Gaming,2025,Intel,Intel Core 5 210H,14,Dedicated,8,RTX 5050,16,1920x1200,180,16,512,SSD,2.1,Windows,99990
Acer,Gaming,2023,AMD,AMD Ryzen 5 7535HS,6,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.1,Windows,58990
Acer,Gaming,2025,Intel,Intel Core 5 210H,14,Dedicated,6,RTX 4050,15,1920x1080,165,16,512,SSD,2.1,Windows,94990
Acer,Gaming,2023,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.1,Windows,76910
Acer,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,6,RTX 3050,16,1920x1200,165,16,512,SSD,1.95,Windows,78999
Acer,Gaming,2025,Intel,Intel Core i7 13620H,10,Dedicated,8,RTX 5050,15,1920x1080,165,16,512,SSD,2.1,Windows,105990
Acer,Gaming,2024,Intel,Intel Core i5 14450HX,10,Dedicated,6,RTX 4050,16,1920x1200,165,16,512,SSD,2.5,Windows,105755
Acer,Gaming,2025,Intel,Intel Core i7 13620H,10,Dedicated,8,RTX 5060,15,1920x1080,165,16,512,SSD,2.1,Windows,119990
Acer,Gaming,2023,AMD,AMD Ryzen 7 7735HS,8,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.1,Windows,87999
Acer,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,6,RTX 4050,15,1920x1080,165,16,512,SSD,2.1,Windows,89989
Acer,Gaming,2023,Intel,Intel Core i7 12650H,10,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.6,Windows,95500
Acer,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,6,RTX 4050,16,1920x1200,165,16,512,SSD,1.95,Windows,99999
Acer,Gaming,2023,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 4050,16,1920x1200,165,16,512,SSD,1.95,Windows,79990
Acer,Gaming,2023,AMD,AMD Ryzen 7 7445HS,8,Dedicated,6,RTX 4050,15,1920x1080,165,16,512,SSD,2.1,Windows,78990
Acer,Notebook,2025,Intel,Intel Celeron N4500,2,Integrated,Shared,Intel UHD,11,1366x768,60,8,128,SSD,1,Windows,29990
Acer,Notebook,2025,Intel,Intel Celeron N4500,2,Integrated,Shared,Intel UHD,11,1366x768,60,8,256,SSD,1,Windows,37900
Acer,Notebook,2023,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.79,Windows,55268
Acer,Notebook,2023,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,1024,SSD,1.79,Windows,59990
Acer,Notebook,2023,AMD,AMD Ryzen 5 7430U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.79,Windows,49748
Acer,Notebook,2025,Intel,Intel Celeron N4500,2,Integrated,Shared,Intel UHD,11,1366x768,60,8,512,SSD,1,Windows,31000
Acer,Notebook,2026,Intel,Intel Pentium Silver N6000,4,Integrated,Shared,Intel UHD,15,1366x768,60,12,512,SSD,1.5,Windows,39500
Acer,Notebook,2023,AMD,AMD Ryzen 5 7430U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1.79,Windows,49327
